filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
6972876.mp4,0.36352912,0.15829048,2189.5595502559063,2173.192190240192,4492.022837352458,0.10921116879111842,-122.182495,100.98508,-8.9453335,23.909088,-11.576839,12.845558,-6.838001,3.3544445,-7.314509,2.160649,-6.7533317,0.052722566,-3.7715478,0.6894352,-4.003771,0.03628965,-3.841024,0.8058698,-1.8845098,-0.3487814,high
30331149.mp4,0.42676795,0.06505317,1836.0194726459792,1951.8517105630342,3722.356658085212,0.09048093435565016,-227.77989,111.241776,6.129995,18.343039,4.531715,7.8527274,2.982649,4.081948,-1.6937895,-0.05493939,-5.273706,1.4334302,-3.2040396,0.870445,-0.64805126,1.643258,-4.593892,0.8208329,-3.0077832,-2.5447347,high
27110296.mp4,0.4452138,0.100545384,2277.958280542895,2408.176435726733,4768.887829854392,0.10784987694707818,-151.31107,96.79412,-1.3328809,13.491666,2.1872563,8.42749,2.2463632,11.138141,-3.2359774,4.345265,-0.12366717,6.368177,-0.86885726,2.5462286,-1.8558908,3.5342314,-1.671524,2.851804,-4.198587,0.8349075,high
27073057.mp4,0.47810113,0.20580506,2086.2859626495106,2239.6816826867907,4352.490347752999,0.09921085133272059,-89.24119,103.34869,-8.684175,22.545668,-2.5438702,15.232437,0.9308073,8.714033,0.43893725,8.316096,1.5238675,5.8910065,-0.0037872267,2.9264357,-0.6378771,4.3243895,-1.6037223,3.6170197,-0.8038913,3.7947202,high
26280528.mp4,0.36181536,0.09661695,1925.5455945049382,1970.3917902885862,3846.9559046506142,0.10495042358020511,-165.1985,115.22989,-7.0072184,29.307148,-8.4011345,1.7720412,-8.0620165,-0.5620898,-8.517672,0.0900398,-8.693926,-4.0188127,-7.6182504,-2.3011074,-4.5349364,1.0542513,-4.299701,-2.2801294,-4.4829874,-1.0683532,high
10833924.mp4,0.50239223,0.30589733,2059.4242037696176,2234.2937407460463,4336.265445862761,0.10271139705882353,-49.290062,103.93686,-1.5242493,21.899454,2.9729261,10.039324,2.6558444,6.6720443,-0.4978602,3.7768505,-0.5204479,4.623494,0.33948272,3.5466025,-2.2608035,1.8061368,-1.2091604,3.1874676,-1.9476386,1.9881685,high
27202819.mp4,0.5453352,0.23527907,1764.393432457499,2088.108802238806,3756.943948940596,0.06940472015286378,-91.99493,113.32986,2.3116825,27.169743,4.437894,11.189024,6.1523705,10.221136,-1.2638295,7.6168184,1.3722724,4.947662,-0.4803806,5.3272943,0.07705995,4.878852,0.35949144,5.4452853,0.930334,4.23971,high
30197911.mp4,0.44868335,0.24298015,1841.9759894800304,2221.4249054631564,4102.467466842297,0.06763263081395349,-64.710236,112.81662,3.1652212,32.1342,4.6573806,15.291503,4.410334,12.96859,-0.14205426,9.383733,0.31569427,5.6807957,0.825024,5.4659963,0.0056748264,3.6123176,-2.967358,3.2817717,-2.522444,2.7449281,high
26988003.mp4,0.34882724,0.08621156,1940.6009924695327,2239.0672370026027,4130.883354446836,0.08521282562161378,-181.24992,112.218506,8.801912,19.646957,-2.0585845,0.2097074,-4.994278,3.1426606,-11.443868,0.88616264,-3.8480592,-1.7767076,-4.9358025,-3.4992857,-3.094702,0.28597093,-6.7498837,-1.1092978,-6.7819333,-1.8885272,high
10833919.mp4,0.2352406,0.029011646,1087.9128983763144,1296.475707961577,1786.2475321388836,0.057388541868227554,-401.50894,125.248924,5.915757,6.331803,-7.012959,1.776602,2.63316,4.676624,-1.6811259,-3.2908058,-9.559431,-8.977366,-8.379409,-6.624651,-2.130236,1.4124871,0.9416614,-0.19264121,-1.1248338,0.5114775,high
7564989.mp4,0.49629897,0.15758534,1519.0384725011047,1826.3284583441393,3248.0553594536086,0.06305781975619196,-140.32214,127.37484,-2.6201115,36.526043,7.5354743,14.188011,5.281695,8.447042,2.0785196,6.499749,-0.29903337,2.1444418,1.174634,3.8437696,0.9099105,3.9614265,-0.14296263,2.7828019,1.1666025,1.0492134,high
10537853.mp4,0.36135674,0.07193804,2047.0889145226618,1874.6547637181839,3980.1759324206655,0.12349566291360294,-167.5574,105.57231,-36.462887,33.912292,-14.842283,4.3063893,-14.785259,1.7509384,-13.223653,-0.46132147,-9.463619,0.7061847,-2.522674,-0.7451535,-3.0945528,3.30225,-0.93252707,-0.2990763,-2.3808374,-0.45826632,high
5044741.mp4,0.39079353,0.058871977,1793.9548053253352,1720.7429372794782,3762.92724609375,0.05335640612943673,-353.32355,59.83446,-16.515276,16.790644,-6.1473017,2.6719275,1.630882,2.5307786,-2.4029758,-1.21361,-5.91689,-1.0087452,-1.9736435,0.4403189,-0.12507547,-1.4872198,-3.4612367,-3.368329,-3.2854075,-0.4607945,high
27170563.mp4,0.35875955,0.11156764,1323.242844938152,1741.6395665180312,2577.8427454709267,0.052935431985294115,-225.27428,143.83789,13.927825,14.131983,1.0425284,4.3967023,-3.3080623,-3.842796,-4.601155,2.0685778,-2.3556378,3.1150174,1.8490145,1.9360286,-0.2853081,1.6540856,-0.38511005,3.4947612,-0.82294786,-1.6766635,high
26593732.mp4,0.4056219,0.032488402,1188.0620314430444,1912.7775764564801,2402.8104705338137,0.030869427849264705,-357.43494,126.6702,27.504221,28.374043,15.312203,12.667834,10.952495,11.042181,3.4426956,5.3367324,3.5744069,3.6972816,0.4075523,2.231815,2.318279,2.1935256,0.3799028,2.6779926,-2.461162,-0.021323945,high
27192294.mp4,0.48933345,0.13718161,2197.9961813920386,2203.33814573521,4433.523191091815,0.11049876493566177,-132.45934,95.28795,-7.8533688,25.88675,4.267819,7.4739947,-0.09984048,6.11003,-5.6034203,3.8474638,-0.9483273,2.4406261,-1.3392496,2.0749626,-2.709515,2.2641866,-3.6668816,-0.06220966,-3.2964559,-0.93301004,high
26862829.mp4,0.47537988,0.23057127,1215.4630905311585,1639.5420983188149,2572.8761088368324,0.042425291457043345,-133.55469,140.40067,14.911171,30.375109,9.111199,15.610411,7.7598014,5.659412,1.8675796,5.6742954,0.012029878,3.392954,-1.4296883,1.91087,-0.018960273,2.5013855,-0.943759,1.0875124,-2.252444,1.8516871,high
26311973.mp4,0.45811677,0.28279486,1804.9581018888584,1934.3910492665223,3728.9274516858554,0.08280940100135449,-91.81977,103.678696,2.8429155,31.487423,4.566797,11.481334,2.9399207,9.846013,1.5669043,9.665041,1.5288415,7.394548,0.43682408,4.529569,0.96416897,4.405266,-2.194967,3.935682,-2.1321254,0.17922436,high
26389069.mp4,0.47368044,0.16845681,2318.0396314683308,2300.614600796439,4834.162435147785,0.11688988275203173,-70.15593,96.9104,-16.473516,28.993479,-2.513702,11.400517,-1.276631,9.284796,-5.772565,6.2001815,-1.3665513,4.1971807,-3.000675,2.534611,-1.7355486,3.8542843,-3.2304237,1.2033371,-2.4074547,0.8046425,high
25882296.mp4,0.5027648,0.076248206,1717.4743599059564,2057.5411860307067,3570.295077580786,0.07222877715025154,-208.47536,116.95155,-2.1490934,27.270788,9.838549,11.45543,3.6051052,8.92305,0.42270872,7.281559,2.1057026,5.9067335,2.6725345,3.2099404,-0.2801566,3.1855965,-2.0542934,3.1510518,-0.8050607,3.0955503,high
3781133.mp4,0.52226305,0.1531824,1726.6753746281795,1933.8425912072546,3698.9317997321255,0.07808248325029024,-124.70384,109.83294,-9.432507,27.603395,-1.9185168,16.640541,-0.7857734,11.694807,0.87876934,8.881172,0.7345431,3.4576926,0.075791135,3.7710876,0.45320985,3.4555075,-0.6265461,3.8499012,0.047371216,1.5042104,high
30246061.mp4,0.40537292,0.17453508,1650.5738560934956,1961.089338005606,3408.0835584516494,0.07141736860245743,-126.908356,124.95335,1.7779402,26.689623,4.033653,8.369783,-0.42120513,7.1752777,-3.3662853,3.7170577,-3.699743,3.4047594,1.0038437,4.3850546,0.4428052,4.791527,-2.4279215,-0.7287504,-5.2046084,-1.5227749,high
25880244.mp4,0.43477687,0.11175095,1946.1428477279142,2160.6328943073595,4141.895787856158,0.08790971029653638,-154.13727,108.2358,1.0212266,23.647774,0.15273869,13.421883,-2.4699953,10.075451,-3.8118243,6.0547814,-6.0837193,2.811328,-4.968217,1.6899815,-3.5642586,2.4664385,-4.7575164,1.4198798,-1.8760784,2.5986013,high
10807909.mp4,0.47809112,0.09047117,1195.0909110421615,1323.3519104321485,2516.1347852771864,0.06743610015963622,-205.40097,183.18175,-31.43097,27.654793,15.910616,-0.051423065,6.0689445,6.0801263,-1.0384712,4.803854,0.8121383,0.9771101,1.7825265,3.8451626,-0.43875775,-0.032387782,0.512165,0.3937473,-6.0992146,-0.41681352,high
26957500.mp4,0.34806725,0.10562824,1623.9474251016657,1892.6039476780168,3167.486452900913,0.07791131063939591,-177.2221,123.10536,-3.326101,15.791112,0.3008721,-6.405867,-2.0107276,-3.5212946,-15.536234,-2.8907611,-0.8733015,-0.12188697,0.30031058,5.1783624,-4.8025765,-2.2737203,-4.0461187,2.1137605,-5.0990114,-1.0248767,high
4328442.mp4,0.51118153,0.13192512,2190.8370921480177,2381.23682922959,4750.679606623694,0.10172274090557276,-101.01993,98.64669,0.06143595,30.302223,4.964229,11.964317,-1.1219352,10.52696,-0.49315697,6.8671627,-0.9337165,4.8040223,-2.229166,2.527847,-2.1960385,2.555608,-2.2703187,1.6946859,-2.715278,3.1103835,high
1301168.mp4,0.38866144,0.027167512,1722.007894632645,1880.747520919078,3600.386562288361,0.08717993390818499,-342.2019,124.192314,-18.482117,38.403706,-17.892801,22.177073,-10.512958,16.639606,-15.52397,7.9159946,-4.7595496,9.29779,4.3092,-1.8404522,2.2725194,-6.203853,0.8290662,-3.416743,3.3632174,-8.572289,high
27063331.mp4,0.328625,0.017165184,774.1101684287346,1282.6842053566247,1258.7499924356118,0.03483627638458559,-431.7833,161.55394,36.179543,22.504705,6.303267,5.4972925,2.575353,2.8242018,0.57224935,2.6862211,-1.5996786,-4.4305863,-1.881238,3.2806785,-2.938888,-4.459217,-3.4420469,-0.4983792,-1.577855,-1.7224714,high
24875658.mp4,0.41173553,0.1312406,1680.0222981118065,1805.137833524101,3341.8797921101004,0.0894535407193305,-158.14188,122.20608,-16.034546,31.111704,-1.2711527,9.178163,2.590959,4.491065,0.3078804,4.1149883,-1.1464839,1.9051965,-2.0564718,-1.1810641,-4.191349,-1.0703635,-1.9755971,1.6403834,-0.14346963,2.0846627,high
26929010.mp4,0.35531634,0.14514035,1933.2841326880337,2129.1863228922375,4024.390144154505,0.08298515115119652,-125.30146,98.52572,-8.146946,16.437944,0.8122376,10.134191,0.14724928,3.3905187,-2.2002308,6.2024508,-2.2132382,4.178306,-5.11013,2.8376908,-4.4527597,0.70954823,-2.0944505,2.6178021,-3.5978808,-0.13055407,high
10827168.mp4,0.25967196,0.07239327,1212.001049223043,1528.4184590934476,2241.991592035061,0.05272851486885405,-274.27338,152.44083,-1.4896915,2.4408622,3.218093,5.6855187,-1.8376948,-8.296158,-2.89644,-3.024086,-11.262801,-9.013593,-13.027609,-0.20562913,-11.99423,-8.018288,-9.582661,-7.7843995,-2.7670853,-4.4013767,high
26035290.mp4,0.36412466,0.052989807,1180.672751566729,1479.660373875347,2261.5071583089443,0.0526223197440983,-275.33887,132.06564,12.083088,17.785513,13.274584,5.168777,-3.2561579,4.043968,-2.3439524,1.0297425,-2.648432,-2.6730194,-2.7159383,-0.18086182,-1.5897205,-0.67164975,-2.4408963,-0.846839,-0.8847535,0.37043577,high
26662193.mp4,0.4533566,0.054264896,2264.8383785878273,2272.419561627826,4588.818085378169,0.11362232881433823,-233.02382,91.66638,-8.552905,21.160072,-4.480537,7.6594987,0.017062161,1.7642289,-6.6131988,1.910301,-6.565458,0.69671804,-7.882283,-1.5285422,-4.400064,-1.7124023,-6.5129004,-1.8252503,-5.9317727,-1.6599318,high
30481973.mp4,0.44492757,0.11526409,1514.302851576349,1805.5826054401991,3131.1268998373403,0.07037183448626161,-161.96678,131.71,-2.001653,40.34819,0.14974494,8.995473,-1.3657188,6.721632,-0.9477704,2.0659227,-0.040082276,0.3370387,-0.1617642,0.9251388,1.9927475,2.9137084,-1.5378191,2.446329,-0.79570884,1.0475729,high
19964002.mp4,0.32697302,0.11392731,1400.1811673939476,1539.4250410829957,2768.1457614012916,0.07191320838573917,-204.16403,133.31895,-7.9180994,20.110792,-6.4128213,3.7580762,-2.7798028,0.5554868,-6.765732,-1.2058958,-7.348894,-2.6631176,-4.45022,-3.7754385,-4.2302117,-4.3671136,-4.043058,-3.4376817,-3.159832,-1.4430188,high
27191431.mp4,0.44306806,0.20578495,1915.8861171270964,2302.0503566065004,4207.470391335502,0.07096215593556501,-166.53427,99.20716,8.305676,16.938704,8.905035,6.812845,7.8706007,0.9834517,-2.3728685,3.9782133,-2.3527555,2.4778147,-2.210161,7.407977,2.1998446,7.1002684,-0.3271448,4.419262,-0.07312295,2.3762786,high
21359619.mp4,0.34070858,0.05946698,2397.6346605486706,2488.329108580791,5243.555792935493,0.1021928816756966,-209.96953,75.09456,1.7927563,19.613695,5.8899136,2.6954894,-0.4863388,3.1504202,2.4187417,8.894402,-2.8267531,4.4900694,-3.463738,5.345223,-3.1752722,0.13984212,-1.5934745,2.2382534,2.3292367,7.5837507,high
6890343.mp4,0.369593,0.09573754,1798.997831343404,2283.5240425195966,4021.334016876693,0.06238964541408669,-185.50757,114.58887,17.080662,22.384415,6.784438,8.765086,5.3278437,8.193385,2.2566535,-1.0396037,-5.1053095,-0.7077598,-5.371539,-5.389048,-5.8687854,-0.98257047,-9.665295,0.8218025,-3.41303,-2.3199449,high
5250583.mp4,0.37299162,0.08717459,1436.8298333191503,1529.4056836900352,2824.028756817797,0.07485820191563468,-209.57242,142.55138,-26.143574,29.724005,-18.564785,7.165086,-12.1719885,6.744532,-8.105242,2.3876023,-2.9596052,-3.204611,-1.7830676,-3.7660346,4.49874,-4.4102206,3.8450017,-3.303342,3.7594006,-2.8000975,high
26440017.mp4,0.4886659,0.13572724,1680.7967565087822,2012.282741048002,3541.536918144108,0.06849297207575464,-162.42503,111.35472,1.6790161,28.339067,4.7272496,12.392696,6.0552354,10.07517,-2.3372357,11.162581,5.678614,7.5518026,2.819398,5.0489125,4.0191784,8.402374,3.5990093,6.3132277,-1.4860121,0.5560947,high
5045678.mp4,0.4099811,0.12650552,1512.9873675370147,1813.235764791364,3200.5514800364017,0.06718799130466331,-171.94954,137.20758,5.196856,23.592606,-0.3265061,14.386377,-0.71426415,11.442475,-1.0248115,0.53185797,-0.39327097,3.7691865,5.6142364,4.7219124,2.434866,6.385455,-1.0517085,1.8148307,2.0141387,4.633496,high
10813805.mp4,0.5642737,0.004757465,3628.79240393673,2443.1305808570824,6521.173067358625,0.2673131984084752,-441.67966,24.271566,0.53453684,25.528305,0.26041737,13.5285015,7.579852,3.8962982,1.129845,2.3195555,-1.569747,4.2683244,1.19978,3.1699092,0.62478626,6.3530207,-0.8964187,0.8646467,-1.7061796,2.0997705,high
19975090.mp4,0.5851763,0.12829219,1494.9216657524003,1979.5157495642088,3460.120743789909,0.049031638508610684,-188.45251,114.28611,10.1649,34.561638,10.900475,17.00107,5.7380204,11.454122,5.895048,9.496455,5.025881,7.483694,2.5001817,4.993227,3.6936686,5.184092,1.214266,4.301013,1.8560284,1.8974435,high
6041199.mp4,0.50392926,0.16825601,1266.5924049958799,1612.479450323983,2621.959145371759,0.04910854658475232,-165.20618,130.35294,8.154238,35.641216,15.129136,13.295289,6.344383,11.035903,3.0618627,9.631881,3.9295084,7.2022424,1.6073635,3.5634184,1.9497176,3.7991395,0.3916479,3.3709395,2.3611245,4.146759,high
33436135.mp4,0.37047133,0.08020893,1705.3165022218118,2008.1482549963798,3572.69089642693,0.07993621353763544,-221.01756,115.606476,1.6408657,32.022396,-2.6118205,9.8608885,-2.066799,2.1796494,-4.857375,4.500837,-0.23369129,-1.6498691,-7.6095557,-2.2144,-3.1054554,-2.7163396,-4.4240475,0.112655856,-1.4235133,-0.8975405,high
26633257.mp4,0.4888181,0.108130276,2134.3516055199043,2450.581621669032,4641.4052673906735,0.09192612591911764,-243.27791,83.67347,22.796787,33.33644,9.100535,16.586918,9.513927,6.6676044,3.2047932,7.072139,-4.574697,3.000115,-4.2313895,-0.2194762,-1.1209136,-1.5626379,-2.8682132,0.15504253,-1.4105228,0.8612446,high
6902345.mp4,0.51075256,0.17846242,1876.1152340103395,2127.425721695007,4163.975995652219,0.08198190242686171,-112.344086,104.14514,1.0579256,34.346573,0.28158993,16.13769,3.4693885,14.689823,2.6090126,8.7117815,1.0283583,5.1813745,-0.16208705,5.502035,0.64252967,3.5256608,-0.39986497,4.616618,-0.51018023,1.2266171,high
30142649.mp4,0.43220177,0.14233856,2049.3066476988915,2274.9017109981496,4326.307172745743,0.08820505998452012,-125.92045,98.58076,-1.7755221,22.328842,2.4365065,12.032155,5.093208,9.711702,-3.0350828,6.329272,-1.2019591,5.141633,3.814256,2.9233332,-0.91250515,4.1715236,-1.8924541,3.8445115,-1.5111548,3.0307868,high
27621546.mp4,0.34087002,0.10216657,1719.47844091073,2004.0268106016538,3531.3536463876258,0.07491791432856038,-179.78926,117.144905,-4.8025985,19.623217,-0.23742837,6.732853,-0.14410958,-1.8129189,-3.632963,2.6926773,-6.065634,-0.4770487,-3.926208,-1.0266932,-4.542936,-0.050108634,-4.269507,-0.85898405,-3.1540754,1.1928663,high
26253783.mp4,0.47239247,0.12447102,2426.7280032289823,2395.1173606560833,4948.853408293828,0.12189665519785217,-106.66768,87.35935,-14.151863,16.538929,-0.74126035,8.733914,0.74432796,8.911553,-4.800819,6.1218634,-2.2284153,2.5369194,-2.3023186,2.5055506,-3.3123164,2.873951,-2.077552,3.989016,-2.3355706,3.293135,high
26861685.mp4,0.5424998,0.26709047,1897.5394340870068,2286.675271865481,4255.907598442337,0.06148488898026316,-61.340683,106.16169,1.7264053,30.33923,3.5614517,16.80635,0.8091876,16.487497,2.7265694,10.41253,2.732612,8.581307,1.3819915,6.251397,1.1582347,6.0308795,0.49174032,5.870697,-0.24068213,3.4602678,high
25865831.mp4,0.41090813,0.09836797,1646.03880019141,1967.023244474324,3386.537855402235,0.07431719989599458,-166.13281,121.85534,-3.9527698,31.006556,5.9236,7.9052854,-0.48107836,6.6873126,1.0563604,8.500322,1.108475,4.4369836,0.018082634,1.8892118,-1.3550967,2.7555046,-1.062826,4.6979556,-2.0017598,0.32403886,high
26431412.mp4,0.3777941,0.091940895,1345.523675871701,1712.1045705496522,2791.9122843550454,0.06301076788651316,-209.32967,140.5221,-4.395986,27.173483,5.258553,8.975249,3.5541372,7.312556,-3.6798992,0.28809237,-1.445459,7.8069854,1.4404309,-0.117910095,0.13507293,1.3508255,-2.605872,1.4555087,-1.2556379,-1.0291613,high
25746414.mp4,0.47848102,0.09078162,1705.8224247686237,1738.0811640698087,3456.3291000507934,0.0915143748185952,-162.99908,127.80706,-27.834867,32.008038,-0.50616324,14.762912,-0.4737562,9.152166,4.0777636,6.3596153,1.5423044,3.2587192,2.245652,2.157238,0.62364775,4.4423013,-0.64010155,3.7655954,0.37251082,0.60033214,high
26235349.mp4,0.39011177,0.1255465,1658.5120875592281,1725.2178096674597,3235.1096044014853,0.08877837473393962,-157.92795,134.76192,-14.102443,28.723986,4.8965735,7.762365,0.8139227,-1.4137515,-1.797663,-0.35582474,-5.726706,-2.9089255,-4.0391707,1.1787709,0.4781925,1.6785371,-2.7720406,0.56631935,-4.1055994,-1.8755364,high
24735062.mp4,0.39531684,0.16815275,1696.557216223269,1714.0024884915463,3534.074463268552,0.08725967643430728,-117.70004,120.68496,-28.338749,44.50104,-18.799917,21.832506,-10.980528,10.080478,-5.6708145,1.9989959,-0.15880944,-5.185294,1.3014541,-7.8964252,3.7626095,-4.9448395,4.8376465,-4.425469,4.0998354,-3.1707597,high
3168101.mp4,0.5255364,0.15781274,2404.10582374092,2363.959319575361,4950.074234244993,0.11516748198045666,-78.53026,86.31376,-10.704251,29.201176,1.3570637,15.543542,-1.5807284,11.462809,-0.86572814,7.9313445,-1.7403139,6.429986,-0.7276353,4.328788,-1.0678033,3.300501,-2.8297346,2.974172,-3.2281044,1.9385803,high
1296436.mp4,0.36534524,0.047402743,2374.353155131833,2106.170086963531,4702.729896569031,0.13393607597232973,-272.51077,80.3287,-36.153233,26.344965,-14.596288,8.26978,-6.362355,10.052957,-7.2124567,7.576544,2.642341,3.8317542,-3.9465384,0.6179398,-3.9039545,1.7072474,-6.1932383,1.2857978,-1.1747872,2.9254527,high
26279433.mp4,0.3899057,0.15425164,2185.029704724553,2220.3189820854327,4485.8937077477985,0.1158704255756579,-123.204575,96.52092,-5.879489,36.701927,-2.2937694,11.648244,-0.63138145,6.029317,1.5023093,5.092834,-3.3694947,1.2419895,-3.8615155,2.2969184,-4.6085854,0.8449709,-3.2961864,0.49887487,-3.332964,0.19534367,high
30162995.mp4,0.29633963,0.05919373,1584.4446215195378,1826.4179811896317,3243.438720703125,0.06920744243421052,-255.04518,120.81684,-10.359401,20.154179,-21.416039,2.195014,-9.700669,-0.30577013,-5.364122,-3.0539536,-5.192744,-3.6768758,-5.435308,-4.527803,-3.4495502,-1.7966939,-8.508343,-3.931414,-6.215743,-3.5712826,high
4728518.mp4,0.4422383,0.07415527,1309.7585486035473,1745.7170386131884,2753.3208510454965,0.05043979325899768,-233.69069,124.34501,13.875424,27.239878,8.510882,12.388251,3.1777058,8.693955,-1.9161615,6.1625514,-1.337901,4.981918,-0.89768946,3.3219354,-1.4459805,3.3836462,-1.1153255,2.5838993,-1.6441735,0.3194306,high
25811357.mp4,0.44255856,0.09201847,1828.8984468746569,1963.6495970072283,3728.2107893527477,0.09064816690450851,-166.95367,127.79276,-7.0734143,22.454815,4.8300943,9.491066,0.66691077,5.446582,-7.349202,4.6791697,1.2186769,3.5879843,-0.38721475,2.1083317,-2.0181136,3.2588258,-2.4719658,1.9308872,-2.88391,0.28360146,high
6759229.mp4,0.2622919,0.123404585,1937.2018761507613,1864.8160452640377,3756.0481210242115,0.10368947126547988,-159.75699,111.43859,-28.864817,14.776325,-8.040274,0.28271148,-8.345036,-3.497542,-10.207107,-9.727913,-11.1087475,-7.6468735,-7.9679465,-6.112257,-7.831508,-3.6642601,-4.873817,-1.7402344,-6.5241675,-2.3435798,high
25810920.mp4,0.40724432,0.1594295,1939.458464936581,2101.0007670139707,3981.6300902942385,0.08932334498355263,-120.97088,112.03117,-11.697406,20.008135,-4.438553,4.8963575,3.7299454,2.1316798,-6.611369,2.260123,-2.0583131,3.5847557,-3.3580425,1.1841998,-1.4231898,1.9721218,-3.954481,3.7756643,-5.8307056,-2.2780154,high
26425063.mp4,0.42242825,0.1117297,2360.122214765798,2585.9393250478106,5244.826618584317,0.09950809065402477,-108.568596,89.89568,1.0177431,29.431683,11.571073,8.005072,0.27459845,7.4494348,-1.4265686,7.9613676,-3.539749,3.7750413,-2.9912968,-0.23352954,-4.4774528,3.4240794,-3.850619,4.6551967,-1.6411473,2.447135,high
26412618.mp4,0.41068473,0.12332252,1543.584125783246,1796.8923582383923,3146.1309757764125,0.06791663391302244,-163.59813,124.118034,-1.3285613,37.120678,6.8144794,8.061831,-0.15072457,6.5136056,0.26403767,5.5385804,-3.8456306,1.8535731,-2.5305347,-1.8123344,-2.981893,1.0134833,-4.4514422,0.7787619,-1.4728763,2.4441388,high
26425088.mp4,0.35919762,0.11107056,1438.274962932944,1596.4327065738614,2793.0372775523656,0.07416092722039473,-185.36098,140.59221,-19.565248,27.189753,1.6235044,-1.3299848,0.28353664,-0.62157756,-1.2242734,2.3292377,-2.9452643,1.3381234,-2.9867418,-1.4261769,-1.6104672,1.2566047,-5.978468,-2.013919,-4.056416,-3.6263332,high
6714088.mp4,0.50897133,0.07372945,1606.1642197602073,2157.8441198444225,3691.0716891734123,0.05556251459371108,-243.4498,106.5213,29.73156,34.365326,-3.121945,22.291592,15.991448,0.26226115,10.126028,4.933219,4.085165,1.6348985,2.552045,5.013025,-4.468392,6.8845096,-4.7699456,6.7093463,-3.1299226,5.900115,high
5446226.mp4,0.40248775,0.054009087,2237.2249840932627,2137.261148517816,4498.626964084873,0.11702385775445047,-239.68794,90.18914,-12.6194725,26.136734,-9.335761,8.390807,-0.6669663,6.0489454,-1.0656745,2.4252768,-5.774888,1.5734478,-1.7195067,2.2032478,-1.814634,1.8964976,-3.8598528,-0.439353,-2.4040258,-1.0637068,high
26426026.mp4,0.4081962,0.062382612,1700.0680131206047,2030.4844032668857,3411.64603690983,0.0717433303502322,-229.99608,119.41237,2.0771267,29.401295,9.128395,13.401078,2.524155,8.218711,-2.1813426,6.2513356,-3.8023531,3.502969,-3.8998098,-0.8919266,-5.239577,-0.053346995,-6.0493,3.0075407,-0.29674408,4.424318,high
25805054.mp4,0.42620778,0.29781348,2211.4361843731713,2210.790491960912,4458.5688729773365,0.11390671862906347,-59.265896,84.64376,-2.3424795,26.743681,2.3710656,12.199221,0.76804835,4.33684,-6.326554,5.8210917,-2.564764,4.277513,-1.7785645,3.73666,-1.2875667,2.9514992,-1.9041696,3.4511998,-2.145857,0.6294475,high
10574621.mp4,0.3870755,0.13645512,1931.582265036948,2096.5118700497233,4049.417180394979,0.09341232252563854,-123.84738,112.421394,-7.5338635,20.675478,-8.427918,10.068565,-4.604024,4.896251,-3.4027693,4.52213,-6.103691,-1.972982,-6.6044574,0.5094234,-5.502317,-1.901021,-4.696351,0.6028307,-2.564274,0.3763968,high
24372055.mp4,0.5607109,0.14216122,1679.3609329327232,1974.8003391228572,3551.882688917981,0.07715372847329721,-151.3123,117.32974,5.550964,29.406334,11.2722645,12.627085,7.0161905,10.58897,1.9411134,7.710602,2.795742,4.7154274,0.6896177,4.721259,-1.7629976,3.5629165,0.2874056,3.0440242,-0.4451944,2.6214304,high
19944106.mp4,0.42445686,0.095571846,1747.629826488492,2034.9111516384621,3698.83596697828,0.0742470944998065,-172.92943,115.13368,4.9177566,27.250113,3.3301387,11.027511,3.4269614,7.1055746,-0.7920918,4.4342966,-0.9305472,4.1803308,0.94722784,5.629628,2.6264637,6.8930783,1.1980703,2.1824448,-2.518302,1.2714486,high
27158354.mp4,0.45392033,0.067738116,1169.5742075446224,1679.9009577046845,2329.377581239116,0.04258666614260836,-228.37111,150.08376,-0.36054242,23.890776,13.579177,9.8015375,3.0389874,7.0398192,2.8823462,7.1965613,1.9570583,3.6687276,0.62345266,3.1023467,1.482177,4.1211276,1.3551706,3.3883529,1.2124236,4.319729,high
23774847.mp4,0.4093075,0.061391953,2082.231277845716,2349.75719273502,4554.872457309404,0.08467749250193499,-232.08609,94.65321,10.158201,28.068123,-1.8191657,11.283579,-1.9387475,7.3517833,-3.7793193,5.146802,-5.460361,4.6897984,-3.1846557,2.8352375,-3.524177,2.7697966,-2.8220649,1.0687726,-3.1731796,3.22498,high
30377703.mp4,0.4231876,0.15113868,2353.940558057755,2285.233343545934,4751.175436958809,0.12244068063080496,-131.17038,88.98508,-8.366801,18.939085,-3.0975008,3.5105472,-4.141195,3.102913,-4.853626,2.7523,-4.2771516,0.48944116,-4.0030875,1.474972,-2.0312133,3.5877557,-1.7093713,3.0318935,-1.1051222,0.8839752,high
25798222.mp4,0.34104913,0.09247098,1178.7066806715811,1358.1983041362676,2188.349267351369,0.05830388024864551,-242.3337,134.94586,-13.50628,11.815867,1.0224919,3.6350877,-3.8291874,0.13558799,-0.4166975,3.9441795,-0.0065639247,1.8619305,2.4679682,5.477458,3.8329628,4.074234,0.21061961,0.64517224,-0.27520654,0.77706134,high
